AGS_final,risk,lisa_I,lisa_p,lisa_class
03354027,0,0.10245161189946368,0.5217313917422486,Not significant
03354001,2.84716072380457e-4,0.10034891203857185,0.5257366624274575,Not significant
03354002,2.4922762751375224e-6,0.10117825313454738,0.5268772837755575,Not significant
03354013,0,0.0863984648482437,0.5889692522627958,Not significant
03354015,0,0.10245161189946368,0.5217313917422486,Not significant
03354016,9.888069501772744e-4,0.06075752707377844,0.692720693681775,Not significant
03354017,0,0.052357526810566164,0.7432595905668957,Not significant
03354018,0.011192264167651808,0.035947115210643026,0.6914836657999602,Not significant
03354022,0,0.10216664380479501,0.522889641570008,Not significant
03354023,0.0053206487871931855,-0.09383699639093995,0.46011305122162843,Not significant
03354024,0,0.09848204955076025,0.5379836226096606,Not significant
03354025,0,0.08606750132538521,0.5903965534578601,Not significant
03354026,0.0392956315826544,-0.047192987930234964,0.5722529610966114,Not significant
03354501,0.010476791113049163,-0.36495659812948655,1.2328261179838482e-4,Low-High
03354502,0,0.10245161189946368,0.5217313917422486,Not significant
03355001,0,-0.08109482296511673,0.6123843506249675,Not significant
03355009,0.2301618849349068,4.4672228459940975,4.0934432801421514e-4,High-High
03355022,0.042398535293434056,-0.03356399568048631,0.7441123286712911,Not significant
03355049,0.2862555955349123,2.9507436561081932,0.0665782067142383,Not significant
03355002,0,0.10245161189946368,0.5217313917422486,Not significant
03355008,0,0.10245161189946368,0.5217313917422486,Not significant
03355027,0,0.10245161189946368,0.5217313917422486,Not significant
03355029,0,0.10245161189946368,0.5217313917422486,Not significant
03355034,0,0.10245161189946368,0.5217313917422486,Not significant
03355004,0.14259083525476957,2.9290753380537145,5.117085300051312e-5,High-High
03355007,0.08733604601626915,1.5052043943849072,7.848815295012522e-5,High-High
03355017,0.3177383638330913,6.503106651412099,3.100193704566408e-4,High-High
03355023,0,0.10245161189946368,0.5217313917422486,Not significant
03355028,0,0.10245161189946368,0.5217313917422486,Not significant
03355039,0,-0.03902700050846329,0.8074583194132718,Not significant
03355042,0.35076484585493173,5.5505876241503005,0.00563472447984198,High-High
03355010,0,0.10245161189946368,0.5217313917422486,Not significant
03355012,0,0.10245161189946368,0.5217313917422486,Not significant
03355013,0,0.10245161189946368,0.5217313917422486,Not significant
03355025,0,-0.059769453434736296,0.7088748171830392,Not significant
03355037,0,-0.059769453434736296,0.7088748171830392,Not significant
03355020,0,0.10245161189946368,0.5217313917422486,Not significant
03355031,0,0.10245161189946368,0.5217313917422486,Not significant
03355035,0,0.10245161189946368,0.5217313917422486,Not significant
03355041,0,0.10245161189946368,0.5217313917422486,Not significant
03355006,0,-0.001638813629428552,0.9920275794248454,Not significant
03355014,0.05060228126928026,0.006699352050420375,0.9650211386789402,Not significant
03355016,0,0.048568764759898096,0.7612374021256797,Not significant
03355024,0.054306442852172364,-0.05766374517248584,0.7441963054645917,Not significant
03355005,0,0.060383789442810226,0.7056444271624218,Not significant
03355026,0,-0.1259149871992982,0.43137292388936455,Not significant
03355030,0,0.10245161189946368,0.5217313917422486,Not significant
03355036,0,0.10245161189946368,0.5217313917422486,Not significant
03355038,0,0.10245161189946368,0.5217313917422486,Not significant
03355040,0,0.010176211053483587,0.9490786813861519,Not significant
03355003,0.13809711447477574,0.8729670527721837,0.20907247283635763,Not significant
03355011,0,-0.5399915532073434,7.375035550898445e-4,Low-High
03355015,0,-0.2093879572154118,0.19065790816605213,Not significant
03355018,0.0953650031300678,0.6987371811298253,0.10479677297722968,Not significant
03355019,0.17619395658386408,0.9620518391907772,0.3009078680365878,Not significant
03355021,0,-0.16698916063421224,0.29667059790008243,Not significant
03355032,0,0.10245161189946368,0.5217313917422486,Not significant
03355033,0,0.10245161189946368,0.5217313917422486,Not significant
03357008,0.08039775566917161,-0.11062496287035051,0.7440229622999721,Not significant
03357016,0.009428063885109339,0.04986599497663754,0.6232733233308461,Not significant
03357039,0,0.09563213975351838,0.5498064583013078,Not significant
03357041,0,0.09563213975351838,0.5498064583013078,Not significant
03357023,0,-9.880243939420798e-4,0.9952733437238306,Not significant
03357046,0,0.052039873456036896,0.7447616564996915,Not significant
03357002,0,0.10245161189946368,0.5217313917422486,Not significant
03357004,0,0.09309708786027623,0.5604296031262865,Not significant
03357012,0,0.10245161189946368,0.5217313917422486,Not significant
03357027,0,0.10245161189946368,0.5217313917422486,Not significant
03357035,0,0.09309708786027623,0.5604296031262865,Not significant
03357003,0,0.09260458091607243,0.562504933224854,Not significant
03357011,0,0.07855721017050271,0.6232040176160273,Not significant
03357014,0,0.10245161189946368,0.5217313917422486,Not significant
03357036,0,0.0972941683791508,0.5428959960216966,Not significant
03357038,0,0.0972941683791508,0.5428959960216966,Not significant
03357040,0.02408224566566823,0.00624636190731695,0.5605959038693715,Not significant
03357042,0,0.0972941683791508,0.5428959960216966,Not significant
03357043,0,0.07855721017050271,0.6232040176160273,Not significant
03357017,0.0675804812440563,-0.08146198859196513,0.7532676244296301,Not significant
03357019,0.0200187473641808,0.002706468020768681,0.9398870699798125,Not significant
03357029,0.0037912351510360626,0.07399668767411349,0.587546581938956,Not significant
03357032,0,0.018874574728706715,0.9058795533014007,Not significant
03357034,0,0.06644976969854523,0.6776802526068985,Not significant
03357044,0.016653590149970452,-6.416821431768319e-5,0.999169537345113,Not significant
03357048,0.015840042515888646,0.0058393863358295805,0.9246588811313842,Not significant
03357050,0,0.08673512330728726,0.5875190273549915,Not significant
03357056,0,0.10245161189946368,0.5217313917422486,Not significant
03357010,0,0.0972941683791508,0.5428959960216966,Not significant
03357026,0,0.10245161189946368,0.5217313917422486,Not significant
03357030,0,0.0972941683791508,0.5428959960216966,Not significant
03357013,0.006873082883250647,0.01139927270733083,0.9224899064890286,Not significant
03357018,0,0.09563213975351839,0.5498064583013078,Not significant
03357021,0.009924442633441355,0.06306348796589861,0.5217996011925667,Not significant
03357057,0.005197988351909436,0.08182183781821213,0.5217674260734744,Not significant
03358002,0,0.10245161189946368,0.5217313917422486,Not significant
03358016,0,0.10245161189946368,0.5217313917422486,Not significant
03358019,0,0.10245161189946368,0.5217313917422486,Not significant
03358021,0,0.10245161189946368,0.5217313917422486,Not significant
03359010,0,0.10245161189946368,0.5217313917422486,Not significant
03359013,0,0.07912625240028968,0.6206907562921402,Not significant
03359028,6.350357807369685e-5,0.10219957892433587,0.5217318360761791,Not significant
03359038,0,0.10245161189946368,0.5217313917422486,Not significant
03359003,0,0.10245161189946368,0.5217313917422486,Not significant
03359006,0,0.10245161189946368,0.5217313917422486,Not significant
03359037,0,0.10245161189946368,0.5217313917422486,Not significant
03359011,0,0.10245161189946368,0.5217313917422486,Not significant
03359017,0,0.10245161189946368,0.5217313917422486,Not significant
03359031,0,0.10245161189946368,0.5217313917422486,Not significant
03359002,0,0.10245161189946368,0.5217313917422486,Not significant
03359005,0,0.10245161189946368,0.5217313917422486,Not significant
03359008,0,0.10245161189946368,0.5217313917422486,Not significant
03359023,0,0.10245161189946368,0.5217313917422486,Not significant
03359001,0,0.10245161189946368,0.5217313917422486,Not significant
03359007,0,0.10245161189946368,0.5217313917422486,Not significant
03359012,0,0.10245161189946368,0.5217313917422486,Not significant
03359027,0,0.10245161189946368,0.5217313917422486,Not significant
03359034,0,0.10245161189946368,0.5217313917422486,Not significant
03359020,0,0.10245161189946368,0.5217313917422486,Not significant
03359021,0,0.10245161189946368,0.5217313917422486,Not significant
03359026,0,0.10245161189946368,0.5217313917422486,Not significant
03359032,0,0.10245161189946368,0.5217313917422486,Not significant
03359033,0,0.10245161189946368,0.5217313917422486,Not significant
03359039,0,0.10245161189946368,0.5217313917422486,Not significant
03359004,0.0033818562476327974,-0.08628350566905985,0.5349615687347067,Not significant
03359018,0,0.10244205945945378,0.5217701961460193,Not significant
03359030,0,0.09372349273096889,0.5577954239370557,Not significant
03359035,0,0.09277093273740382,0.561803543606677,Not significant
03359040,0,0.09277093273740382,0.561803543606677,Not significant
03359009,0.041366475232378255,0.022942958278742348,0.8117272502186941,Not significant
03359014,0,0.09417162185810797,0.5559146397456036,Not significant
03359015,0.0071425871153464665,0.00929949382226938,0.9357996758879568,Not significant
03359016,0.05052770187706429,0.062497497967438996,0.6830422030265321,Not significant
03359019,0.04058751031595041,-0.012586283098004825,0.8907689096137724,Not significant
03359022,0,0.08708474764016517,0.5860147007062722,Not significant
03359024,0,0.10245161189946368,0.5217313917422486,Not significant
03359025,0.008345082523808623,0.03676037294123496,0.7340614612537284,Not significant
03359029,0.08865380110923873,0.08037277121512205,0.8359917759373316,Not significant
03359036,0,0.01127421860779111,0.9436146680045179,Not significant
03360004,0.013583603177273019,-7.764609295220452e-4,0.9919218513152269,Not significant
03360025,0.008527748310336763,0.05089149615598709,0.6346278682175305,Not significant
03360015,0,0.10245161189946368,0.5217313917422486,Not significant
03360016,0,0.06753596368536978,0.6727180998684272,Not significant
03360018,0,0.10245161189946368,0.5217313917422486,Not significant
03360022,0,0.10245161189946368,0.5217313917422486,Not significant
03360024,0,0.10245161189946368,0.5217313917422486,Not significant
03360007,0,0.10245161189946368,0.5217313917422486,Not significant
03360009,0,0.10245161189946368,0.5217313917422486,Not significant
03360023,0,0.10245161189946368,0.5217313917422486,Not significant
03360001,0,0.10245161189946368,0.5217313917422486,Not significant
03360002,0.01888960909315821,0.020386168873819988,0.6347025699212305,Not significant
03360003,0,0.05725492645812864,0.7202283718329496,Not significant
03360006,0,0.10245161189946368,0.5217313917422486,Not significant
03360008,0.026662386492189775,-0.0024722834850079713,0.6380982702316056,Not significant
03360010,0,0.10245161189946368,0.5217313917422486,Not significant
03360011,0,0.10245161189946368,0.5217313917422486,Not significant
03360012,0,0.07023169394863589,0.6604647667004644,Not significant
03360014,0,0.10245161189946368,0.5217313917422486,Not significant
03360017,0,0.08370934365583341,0.6006120330640127,Not significant
03360019,0,0.10245161189946368,0.5217313917422486,Not significant
03360026,0,0.10245161189946368,0.5217313917422486,Not significant
03360029,0,0.10245161189946368,0.5217313917422486,Not significant
03360005,0,0.10245161189946368,0.5217313917422486,Not significant
03360013,0,0.10245161189946368,0.5217313917422486,Not significant
03360020,0,0.10245161189946368,0.5217313917422486,Not significant
03360030,0,0.09399038088307454,0.5566749297274044,Not significant
09272121,0,0.10245161189946368,0.5217313917422486,Not significant
09272122,0,0.10245161189946368,0.5217313917422486,Not significant
09272136,0,0.10245161189946368,0.5217313917422486,Not significant
09272143,0,0.10245161189946368,0.5217313917422486,Not significant
09272146,0,0.10245161189946368,0.5217313917422486,Not significant
09272139,0,0.10245161189946368,0.5217313917422486,Not significant
09272451,0,0.10245161189946368,0.5217313917422486,Not significant
09272452,0,0.10245161189946368,0.5217313917422486,Not significant
09272453,0,0.10245161189946368,0.5217313917422486,Not significant
09272455,0,0.10245161189946368,0.5217313917422486,Not significant
09272456,0,0.10245161189946368,0.5217313917422486,Not significant
09272457,0,0.10245161189946368,0.5217313917422486,Not significant
09272458,0,0.10245161189946368,0.5217313917422486,Not significant
09272459,0,0.10245161189946368,0.5217313917422486,Not significant
09272460,0,0.10245161189946368,0.5217313917422486,Not significant
09272461,0,0.10245161189946368,0.5217313917422486,Not significant
09272463,0,0.10245161189946368,0.5217313917422486,Not significant
09276121,0,0.10245161189946368,0.5217313917422486,Not significant
09276130,0,0.10245161189946368,0.5217313917422486,Not significant
09372138,0,0.10245161189946368,0.5217313917422486,Not significant
09372144,0,0.10245161189946368,0.5217313917422486,Not significant
09376160,0,0.10245161189946368,0.5217313917422486,Not significant
09376167,0,0.10245161189946368,0.5217313917422486,Not significant
09377112,0,0.10245161189946368,0.5217313917422486,Not significant
09377119,0,0.10245161189946368,0.5217313917422486,Not significant
09377131,0,0.10245161189946368,0.5217313917422486,Not significant
09377139,0,0.10245161189946368,0.5217313917422486,Not significant
09377142,0,0.10245161189946368,0.5217313917422486,Not significant
09377154,0,0.10245161189946368,0.5217313917422486,Not significant
09377157,0,0.10245161189946368,0.5217313917422486,Not significant
09377158,0,0.10245161189946368,0.5217313917422486,Not significant
09377137,0,0.10245161189946368,0.5217313917422486,Not significant
09377141,0,0.10245161189946368,0.5217313917422486,Not significant
09377145,0,0.10245161189946368,0.5217313917422486,Not significant
09377143,0,0.10245161189946368,0.5217313917422486,Not significant
09377148,0,0.10245161189946368,0.5217313917422486,Not significant
09377159,0,0.10245161189946368,0.5217313917422486,Not significant
09464000,0,0.10245161189946368,0.5217313917422486,Not significant
09472139,0,0.10245161189946368,0.5217313917422486,Not significant
09472463,0,0.10245161189946368,0.5217313917422486,Not significant
09475112,0,0.10245161189946368,0.5217313917422486,Not significant
09475113,0,0.10245161189946368,0.5217313917422486,Not significant
09475120,0,0.10245161189946368,0.5217313917422486,Not significant
09475128,0,0.10245161189946368,0.5217313917422486,Not significant
09475136,0,0.10245161189946368,0.5217313917422486,Not significant
09475141,0,0.10245161189946368,0.5217313917422486,Not significant
09475142,0,0.10245161189946368,0.5217313917422486,Not significant
09475154,0,0.10245161189946368,0.5217313917422486,Not significant
09475156,0,0.10245161189946368,0.5217313917422486,Not significant
09475158,0,0.10245161189946368,0.5217313917422486,Not significant
09475161,0,0.10245161189946368,0.5217313917422486,Not significant
09475162,0,0.10245161189946368,0.5217313917422486,Not significant
09475168,0,0.10245161189946368,0.5217313917422486,Not significant
09475169,0,0.10245161189946368,0.5217313917422486,Not significant
09475171,0,0.10245161189946368,0.5217313917422486,Not significant
09475175,0,0.10245161189946368,0.5217313917422486,Not significant
09475189,0,0.10245161189946368,0.5217313917422486,Not significant
09475137,0,0.10245161189946368,0.5217313917422486,Not significant
09475146,0,0.10245161189946368,0.5217313917422486,Not significant
09475123,0,0.10245161189946368,0.5217313917422486,Not significant
09475127,0,0.10245161189946368,0.5217313917422486,Not significant
09475181,0,0.10245161189946368,0.5217313917422486,Not significant
09475182,0,0.10245161189946368,0.5217313917422486,Not significant
09475145,0,0.10245161189946368,0.5217313917422486,Not significant
09475165,0,0.10245161189946368,0.5217313917422486,Not significant
09475174,0,0.10245161189946368,0.5217313917422486,Not significant
09475184,0,0.10245161189946368,0.5217313917422486,Not significant
09475451,0,0.10245161189946368,0.5217313917422486,Not significant
09475452,0,0.10245161189946368,0.5217313917422486,Not significant
09475454,0,0.10245161189946368,0.5217313917422486,Not significant
09476152,0,0.10245161189946368,0.5217313917422486,Not significant
09476175,0,0.10245161189946368,0.5217313917422486,Not significant
09476179,0,0.10245161189946368,0.5217313917422486,Not significant
09476182,0,0.10245161189946368,0.5217313917422486,Not significant
09476453,0,0.10245161189946368,0.5217313917422486,Not significant
09477117,0,0.10245161189946368,0.5217313917422486,Not significant
09479112,0,0.10245161189946368,0.5217313917422486,Not significant
09479129,0,0.10245161189946368,0.5217313917422486,Not significant
09479135,0,0.10245161189946368,0.5217313917422486,Not significant
09479136,0,0.10245161189946368,0.5217313917422486,Not significant
09479145,0,0.10245161189946368,0.5217313917422486,Not significant
09479150,0,0.10245161189946368,0.5217313917422486,Not significant
09479152,0,0.10245161189946368,0.5217313917422486,Not significant
09479166,0,0.10245161189946368,0.5217313917422486,Not significant
09479169,0,0.10245161189946368,0.5217313917422486,Not significant
09479126,0,0.10245161189946368,0.5217313917422486,Not significant
09479158,0,0.10245161189946368,0.5217313917422486,Not significant
09479159,0,0.10245161189946368,0.5217313917422486,Not significant
09479127,0,0.10245161189946368,0.5217313917422486,Not significant
09479147,0,0.10245161189946368,0.5217313917422486,Not significant
09479111,0,0.10245161189946368,0.5217313917422486,Not significant
09479138,0,0.10245161189946368,0.5217313917422486,Not significant
09479161,0,0.10245161189946368,0.5217313917422486,Not significant
09479453,0,0.10245161189946368,0.5217313917422486,Not significant
09479455,0,0.10245161189946368,0.5217313917422486,Not significant
09479456,0,0.10245161189946368,0.5217313917422486,Not significant
09479457,0,0.10245161189946368,0.5217313917422486,Not significant
09479459,0,0.10245161189946368,0.5217313917422486,Not significant
09479460,0,0.10245161189946368,0.5217313917422486,Not significant
09479461,0,0.10245161189946368,0.5217313917422486,Not significant
09479462,0,0.10245161189946368,0.5217313917422486,Not significant
09479463,0,0.10245161189946368,0.5217313917422486,Not significant
11000000,4.862143596647368e-5,0.08503915019848217,0.5941472252268136,Not significant
12051000,0.34926793126482464,8.93132525908747,7.715310795464392e-6,High-High
12052000,0.023462070734996752,4.790313611792452e-4,0.9737663251483468,Not significant
12053000,0,0.10245161189946368,0.5217313917422486,Not significant
12054000,0.2474232238733981,3.7095534759936886,0.006784090679030379,High-High
12060005,0,0.07016778094072204,0.6607542459231993,Not significant
12060020,0,0.09391401149796243,0.5569954442985012,Not significant
12060181,0,0.0787053813422233,0.6225491728676364,Not significant
12060198,0,0.10245161189946368,0.5217313917422486,Not significant
12060269,0,0.10245161189946368,0.5217313917422486,Not significant
12060280,0.008604718067289378,0.06314840459799818,0.5536679221407568,Not significant
12060154,0,0.10245161189946368,0.5217313917422486,Not significant
12060192,0,0.09391401149796243,0.5569954442985012,Not significant
12060068,0,0.10245161189946368,0.5217313917422486,Not significant
12060100,0,0.10245161189946368,0.5217313917422486,Not significant
12061020,0,-0.314286657573585,0.04948849965447561,Low-High
12061112,0,0.061537050621796235,0.7002957817870692,Not significant
12061217,0.049121447470233975,0.021044143380799928,0.8839810512280231,Not significant
12061219,0,0.10245161189946368,0.5217313917422486,Not significant
12061260,0.04002591298429472,0.05589452125444681,0.5255715083180348,Not significant
12061316,0.25555059884706566,8.96314564006024,2.8292609690734764e-10,High-High
12061320,0,-0.2477409423499514,0.12153072526054078,Not significant
12061329,0.05807733269220575,1.0092258210536402,4.4630965291151856e-7,High-High
12061332,0,0.10125075746179477,0.5266211728258812,Not significant
12061433,0,0.07172617154145973,0.6537104356503769,Not significant
12061444,0,0.10125075746179477,0.5266211728258812,Not significant
12061540,0.001210294859217988,0.05979645434711753,0.6947514297598714,Not significant
12061572,0,0.061537050621796235,0.7002957817870692,Not significant
12061192,0.07908433124999634,0.8329652914017835,0.011606136076853969,High-High
12061216,2.4264959555768593e-6,-0.4004967576752545,0.012297346897683347,Low-High
12061328,0.12847533952761567,1.6749184605732268,0.008426875345574198,High-High
12061344,0.0031384653086417216,-0.3697218040121264,0.008518954189620875,Low-High
12061448,0.2918086454773582,0.6388433822936972,0.6958103597809859,Not significant
12061492,0.08665621865983515,0.6258801081888897,0.09677191702351697,Not significant
12061005,0.5229640642159399,13.500697900703177,9.869037749044955e-6,High-High
12061061,0.16065135350203658,2.4637717443469036,0.003163542200262505,High-High
12061224,0,0.07662181609967693,0.6317847364087018,Not significant
12061308,0.0027157808421531273,-0.016746760976109495,0.9070452167969276,Not significant
12061352,0.16334032082778727,5.134010175742297,1.6535361069248772e-9,High-High
12061450,0.09880283069860729,1.27278985318271,0.004877236565206215,High-High
12061470,0,-0.7048901684731879,1.052835723980165e-5,Low-High
12061476,0.39089412846963834,4.4738885563713495,0.04669849733036014,High-High
12061017,0,-0.35419917803119,0.026838921593068395,Low-High
12061097,0,0.10245161189946368,0.5217313917422486,Not significant
12061164,0,0.10245161189946368,0.5217313917422486,Not significant
12061244,0,0.10245161189946368,0.5217313917422486,Not significant
12061265,0.2046901149098492,5.058684820328749,4.88744695170543e-6,High-High
12061405,0,-0.10064430710965594,0.5294295622017782,Not significant
12061428,0.3906616425331781,10.306553975976541,4.641718083323649e-6,High-High
12061435,0,-0.10064189954061269,0.5294394157514744,Not significant
12061471,0,0.10245161189946368,0.5217313917422486,Not significant
12061510,0.31989726605163493,7.050033392962758,1.038706226537148e-4,High-High
12062092,0.007565543924415151,0.008292615869292521,0.9414039074442632,Not significant
12062124,0.47661769595029063,15.773180674600823,1.3051923435349936e-8,High-High
12062140,0,0.013634997188268813,0.9318760413773731,Not significant
12062224,0.17731224389156988,0.12237754031095789,0.8950499790823445,Not significant
12062410,0.17915330598031012,6.639476597756387,2.6840985936048937e-12,High-High
12062461,0.03105921244737728,-0.01574750839055976,0.6280847621673823,Not significant
12062469,0,0.10245161189946368,0.5217313917422486,Not significant
12062024,0.20216472106194147,7.460155961962202,8.242940921079462e-12,High-High
12062128,0.0991305407856978,1.2340477244361472,0.006584112805690932,High-High
12062341,0.07792697461074803,1.3796647331377823,1.9298085985039876e-5,High-High
12062500,0.2759897245213731,1.830285158314173,0.23593184045126434,Not significant
12062219,0,0.10245161189946368,0.5217313917422486,Not significant
12062417,0,-0.0040430232252394345,0.980038319948856,Not significant
12062440,0,-0.2696129436798473,0.09196876273727841,Not significant
12062453,0.0914342430132318,-0.24135092854946108,0.5532296082644785,Not significant
12062492,0,-0.2696129436798473,0.09196876273727841,Not significant
12062088,0,0.10245161189946368,0.5217313917422486,Not significant
12062293,0,0.10245161189946368,0.5217313917422486,Not significant
12062333,0,0.10245161189946368,0.5217313917422486,Not significant
12062425,0,0.10245161189946368,0.5217313917422486,Not significant
12062177,0,-0.2967594797316295,0.06362534774933194,Not significant
12062240,0.015897591206344715,-0.2896087469363705,2.448462027308839e-6,Low-High
12062372,0.38645186663620706,12.623934223379926,1.3925826570629776e-8,High-High
12062464,0.2706716936086372,9.9649075557924,4.664777318622081e-11,High-High
12062134,0,0.09494507997807446,0.5526757583866095,Not significant
12062237,0,0.09494507997807446,0.5526757583866095,Not significant
12062282,0.02514274009300212,-0.0027130555985747516,0.5144482338500429,Not significant
12062289,0,0.10245161189946368,0.5217313917422486,Not significant
12062445,0,0.0775049877062927,0.6278628798263064,Not significant
12062196,0.4320709512125482,17.62972523604022,1.9001421511451573e-12,High-High
12062208,0.22296405525070598,6.1347985337530675,4.929908328239623e-7,High-High
12062232,0.2953352807428901,10.425669500642924,3.8932553642046707e-10,High-High
12062336,0.3275357679270386,15.999996716599759,9.20278730477328e-18,High-High
12063036,0.026966200218377038,0.007061269161217674,0.32259434204793663,Not significant
12063056,0.004110922724729546,-0.28799986850467924,0.03226853735810244,Low-High
12063080,0.03980574008528824,-0.03881678954061033,0.6544885977837132,Not significant
12063148,0.2656078750924582,4.479638282097002,0.0025107165731175335,High-High
12063189,0.1571720831765147,2.189788974678308,0.007088416025396213,High-High
12063208,0.08862745152923844,0.653396786555297,0.09308615666297192,Not significant
12063244,0.1688077378979144,3.535623967712789,6.505827517154347e-5,High-High
12063252,0.2460581423813486,8.807356995707922,1.0171896107565064e-10,High-High
12063273,0,-0.09705787606121741,0.544210533494816,Not significant
12063357,0.13430597561156724,0.9725847718523929,0.14758294844555772,Not significant
12063088,3.544100685858603e-5,-0.7451553111224096,3.0992611050545345e-6,Low-High
12063142,0.22651742199216388,2.8110835230553715,0.023525667814355437,High-High
12063202,0.12153711789705113,1.5418404265517924,0.00930148771143118,High-High
12063228,0.2703583141184248,2.711300882653235,0.07270343005829794,Not significant
12063240,0.07572750206849654,0.989926434677578,0.0013694517415127874,High-High
12063256,8.416291780891522e-4,-0.46670732509036766,0.0025658185670598163,Low-High
12063165,0.21923818920143553,4.308713228712974,3.1764086039826116e-4,High-High
12063186,0.1218630545886283,0.7818182558486987,0.18859033461222652,Not significant
12063212,0.10651276326953049,1.7835754084051003,3.5989479939973215e-4,High-High
12063293,0.1683726466032983,6.346212823773396,6.521774324106712e-13,High-High
12063094,0.3047475868032489,20.132984583787533,1.6684767494113183e-31,High-High
12063112,0.5639518778900934,23.62110962311081,8.610780302192226e-13,High-High
12063134,0.5666120608098476,36.25246838162038,9.321528155339236e-28,High-High
12063161,0.286393731647881,5.900596753912941,2.4831933720979887e-4,High-High
12063260,0.4814839974370288,27.5012651197738,1.071185482538378e-22,High-High
12063274,0.6493089752568503,33.98099462953033,5.29717088493684e-19,High-High
12064029,0.007789955624436349,0.029416354909299586,0.7921438206233358,Not significant
12064136,0.026028527257622187,-5.260516203698868e-4,0.6919906530603801,Not significant
12064227,0.023932909658078632,0.003507100190099481,0.7635514474182348,Not significant
12064317,0,0.10245161189946368,0.5217313917422486,Not significant
12064336,0.01550876436781091,0.011654017058825943,0.8551288770554175,Not significant
12064380,0.010653953782335,0.03142505753563649,0.7379041878629393,Not significant
12064428,0,0.06605525789858734,0.6794860161274534,Not significant
12064472,0,0.10245161189946368,0.5217313917422486,Not significant
12064053,0,0.09391401149796243,0.5569954442985012,Not significant
12064125,0,0.10245161189946368,0.5217313917422486,Not significant
12064222,0,0.10245161189946368,0.5217313917422486,Not significant
12064480,0,0.10245161189946368,0.5217313917422486,Not significant
12064539,0,0.07845951629136907,0.6236359402769831,Not significant
12064084,0,0.10245161189946368,0.5217313917422486,Not significant
12064153,0,0.10245161189946368,0.5217313917422486,Not significant
12064370,0,0.10245161189946368,0.5217313917422486,Not significant
12064408,0,0.10245161189946368,0.5217313917422486,Not significant
12064484,0,0.10245161189946368,0.5217313917422486,Not significant
12064128,0,0.07845951629136907,0.6236359402769831,Not significant
12064288,0,0.10245161189946368,0.5217313917422486,Not significant
12064482,0,0.10245161189946368,0.5217313917422486,Not significant
12064393,0,0.10245161189946368,0.5217313917422486,Not significant
12065036,0,0.10245161189946368,0.5217313917422486,Not significant
12065084,0,0.10245161189946368,0.5217313917422486,Not significant
12065096,0,0.10245161189946368,0.5217313917422486,Not significant
12065136,0,0.06295636058772974,0.6937336131335927,Not significant
12065144,0,0.10245161189946368,0.5217313917422486,Not significant
12065165,0,0.10245161189946368,0.5217313917422486,Not significant
12065180,0,0.10245161189946368,0.5217313917422486,Not significant
12065193,0,0.10245161189946368,0.5217313917422486,Not significant
12065198,0,0.10245161189946368,0.5217313917422486,Not significant
12065225,0,0.10245161189946368,0.5217313917422486,Not significant
12065251,0,0.10245161189946368,0.5217313917422486,Not significant
12065256,0,0.10245161189946368,0.5217313917422486,Not significant
12065332,0,0.10245161189946368,0.5217313917422486,Not significant
12065356,0.020717244994736442,0.02022901829354425,0.5218709651283909,Not significant
12065100,0,0.10245161189946368,0.5217313917422486,Not significant
12065117,0,0.10245161189946368,0.5217313917422486,Not significant
12065276,0,0.10245161189946368,0.5217313917422486,Not significant
12065301,0,0.10245161189946368,0.5217313917422486,Not significant
12065310,0,0.10245161189946368,0.5217313917422486,Not significant
12066052,0,-0.3110289199969415,0.05189610119823407,Not significant
12066112,0,0.10245161189946368,0.5217313917422486,Not significant
12066176,0.08951483945612086,0.6260917016718736,0.11256001356252715,Not significant
12066196,0.35294556513212955,6.079270228986413,0.0025983217568550463,High-High
12066285,0,-0.112324165167265,0.48274900459059394,Not significant
12066296,0.10164966636038449,0.6792715445232513,0.14808132861682047,Not significant
12066304,0.009379265602390541,-0.031007267169440925,0.7609164068970384,Not significant
12066320,0.06378551104423949,0.099790450787703,0.6712322620347538,Not significant
12066008,0,0.10245161189946368,0.5217313917422486,Not significant
12066041,0,0.10245161189946368,0.5217313917422486,Not significant
12066202,0,0.10245161189946368,0.5217313917422486,Not significant
12066226,0,0.10245161189946368,0.5217313917422486,Not significant
12066228,0,0.10245161189946368,0.5217313917422486,Not significant
12066064,0.0026166277728652113,-0.43662766551163673,0.002389509548272649,Low-High
12066104,0.183952932399931,3.7658024573898348,1.1956343243547569e-4,High-High
12066168,0.03139971307444812,0.060805512974349316,0.07896753022513148,Not significant
12066188,0.16288577701869023,2.214216509228261,0.009069514705382243,High-High
12066240,0.07964057464054254,0.5743155747020554,0.08500134939239938,Not significant
12066316,0.25732164563315074,4.59923646089838,0.0013127696036860017,High-High
12066116,0,0.10245161189946368,0.5217313917422486,Not significant
12066120,0,-0.012844946369463707,0.9362039884301815,Not significant
12066124,0.010767665206983098,-0.04018851612267437,0.6665817135789871,Not significant
12066132,0,-0.04870276766469626,0.7609834157434724,Not significant
12066272,0.14134762986232827,-0.2596584968250178,0.7175948216849963,Not significant
12066292,0.10543528777480221,0.42765044209910674,0.3855959359305421,Not significant
12067036,0.07113865280645577,-0.03622609098376369,0.8977248404818787,Not significant
12067124,0.14502704179137418,0.5238937637743596,0.4773361380032286,Not significant
12067137,0.02331707384073159,0.0028221204755615866,0.8552820090748203,Not significant
