AGS,mun_name,municipality_area_m2,class_code,class_name,class_slug,thesis_group,total_area_m2,total_share_of_municipality
03359033,Neuenkirchen,8158411.745097326,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1048736.622401145,0.12854666510689014
03352045,Osterbruch,10529560.677544713,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,210527.8227688157,0.01999397973153678
03359034,Nottensdorf,6989547.716333651,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1010007.7000172475,0.1445025831438267
03352046,"Otterndorf, Stadt",33983459.43569366,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,869323.7329046074,0.025580789811867576
01051024,Eddelak,9430113.660749562,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,215739.02878735965,0.022877670041806412
03359035,Oederquart,37754544.68789787,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1853049.392989932,0.04908149226294133
12065180,Leegebruch,6189141.870169288,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,218105.24570718384,0.03523998161335057
03359038,"Stade, Hansestadt",100089867.20171496,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,12840532.384187868,0.12829003317898152
03359039,Steinkirchen,8598347.444381874,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1463987.7711888903,0.17026385368335564
14729260,"Markkleeberg, Stadt",31276507.83787981,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4570730.708552198,0.14613941979214393
13071156,"Waren (Müritz), Stadt",149441319.74306363,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,15753218.64053391,0.10541407602407835
13071159,"Wesenberg, Stadt",90027834.1136368,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,13947879.465959389,0.15492852408682636
01051034,Friedrichskoog,40956108.532680385,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,43830.933167990734,0.0010701928170987344
01051016,Burg (Dithmarschen),11383828.076215843,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1777538.4094252682,0.15614592890234064
03352061,Wurster Nordseeküste,22519128.833090708,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,2828332.6726923273,0.12559689558399956
03352062,"Geestland, Stadt",173612654.49402496,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,22206892.695487376,0.1279105648157211
03352063,Cadenberge,30870525.978667486,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1060475.181294014,0.03435235220892692
01051021,Diekhusen-Fahrstedt,7534255.303305844,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,23196.713957856624,0.003078833013221424
01051022,Dingen,6804427.198824078,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,380936.6696680965,0.05598364984108125
01051046,Helse,11579597.503951008,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,118560.86144765017,0.010238772237739412
13071176,Südmüritz,69474792.46354647,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4613938.458212916,0.06641169112716466
01051051,Hochdonn,5466085.790561039,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,782297.8467942543,0.14311847211493534
15082301,"Raguhn-Jeßnitz, Stadt",97503375.77500153,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,26784101.97733574,0.2746992272261696
12065193,"Liebenwalde, Stadt",138839571.0240909,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,20646245.951814134,0.1487057745823176
12065198,Löwenberger Land,245182486.1713247,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,29696416.22959457,0.12111964722000487
14626060,Boxberg/O.L. / Hamor,213357255.29762965,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,14482117.500539923,0.06787731441491231
12070052,Breese,23851756.303758033,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1439008.980207115,0.06033136352229072
15087101,Brücken-Hackpfüffel,16748051.981546238,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1056528.2573011508,0.06308365047262103
01051072,"Marne, Stadt",4809651.634468842,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,174016.81817279165,0.03618075307693451
01051073,Marnerdeich,1294302.9311523372,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1301.7510887648982,0.0010057545706134883
01051076,Neufeld,10481785.314811675,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,16892.624201986742,0.001611617076159344
16068005,Büchel,6465064.2897306755,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,40895.10980306512,0.006325553462480532
01051077,Neufelderkoog,9766139.134465128,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,5665.965788466188,5.801643526120522e-4
01051057,Kaiser-Wilhelm-Koog,13229187.700911168,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,3363.300302762186,2.5423331944489206e-4
16068009,Elxleben,12186547.95859878,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,85412.943825857,0.007008789044775389
12062024,"Bad Liebenwerda, Stadt",139016262.1988965,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,9274595.742933648,0.06671590500443816
12069537,Rosenau,49705921.922633074,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,2391956.674056654,0.048122166967946356
03355042,Wittorf,12091506.482025221,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,392122.28322094225,0.03242956399220035
01051062,Kronprinzenkoog,14989544.4613645,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,15544.718702704695,0.001037037432509784
16068014,"Gebesee, Stadt",23937622.069045044,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,400126.59523814084,0.016715386101594648
01051064,Kuden,11403561.27569756,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1237455.6473433482,0.10851484176092636
03355049,Amt Neuhaus,237952226.9163942,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,19094366.420162134,0.08024453760153731
14524150,Langenweißbach,22713642.607631214,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4869201.457364254,0.2143734292855486
14628270,"Pirna, Stadt",53310434.51993452,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,10604122.541738018,0.19891270137317657
12069541,Roskow,39258187.474526584,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1632346.8903268557,0.041579782341862694
15087125,Edersleben,9136558.164322346,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,176448.26881772393,0.01931233464990599
12070060,Cumlosen,22136805.302360814,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1826311.7863226016,0.08250114510099756
01051090,Ramhusen,4811046.791946799,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,41470.16910697656,0.008619780871055627
03355032,Rullstorf,22717640.629144426,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,3043006.654196396,0.133949062047074
03355033,Scharnebeck,27052807.92885271,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,7732166.847969328,0.2858175339249246
16068002,Andisleben,6732502.916401412,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,36114.48284802345,0.005364198619215302
14524180,"Limbach-Oberfrohna, Stadt",50048237.61829634,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,6560374.648842915,0.13108103224087578
01051097,Sankt Michaelisdonn,16233178.391032968,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1032013.5042100552,0.0635743339566901
12071372,"Spremberg/Grodk, Stadt",202363574.31507266,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,24458639.216836542,0.12086483103305606
15090310,Klietz,66344740.753763616,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1497047.7381192627,0.022564678392150293
12072232,"Luckenwalde, Stadt",46592886.66626696,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,5071160.17667963,0.10883979378661521
16068015,Griefstedt,5039260.894747333,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,21887.046890298683,0.004343304970201606
15089305,"Schönebeck (Elbe), Stadt",86644505.20493677,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,11344058.146222677,0.13092645770659123
12072240,"Ludwigsfelde, Stadt",110231180.86987475,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,12904833.519485682,0.11707062754520908
15087165,"Gerbstedt, Stadt",102352804.82213216,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,2497696.9912634795,0.024402819205628572
12065100,"Gransee, Stadt",121629159.64554872,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,23188100.176029082,0.1906458964577554
15089310,"Staßfurt, Stadt",147454410.184124,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4182096.6210799525,0.02836196364596918
16068049,Schwerstedt,12701257.201026253,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,110848.420479127,0.008727358144528442
14625120,Elsterheide / Halštrowska Hola,127355364.40012899,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,10931468.637851857,0.0858343791746929
16068051,"Sömmerda, Stadt",87938799.36311261,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1667568.5911918804,0.018962831005984483
01002000,"Kiel, Landeshauptstadt",41170207.201568946,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,11255984.624556815,0.27340121387894945
16068053,Straußfurt,21965099.792413514,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,485064.85092952393,0.022083434881413996
16068057,Walschleben,16867652.67604501,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,68336.70324828786,0.004051346358663041
16068058,"Weißensee, Stadt",55418400.665980585,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,639658.6735396689,0.0115423517433323
12061192,Groß Köris,68969441.09721689,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,5634034.391366002,0.08168885091332648
03352004,Belum,25562975.4772714,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,333361.4027091641,0.01304079030258285
03352008,Bülkau,22999154.749539085,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,800186.8584275055,0.0347920115822318
12051000,"Brandenburg an der Havel, Stadt",229536684.8226917,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,26437266.11251413,0.11517664870404444
16068044,Riethnordhausen,12511209.372501971,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,267940.64759200095,0.0214160469715182
16068045,Ringleben,6614911.140140915,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,88258.79631724859,0.013342400895103851
03352011,"Cuxhaven, Stadt",139606385.24283934,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,10704345.188708635,0.0766751833742338
14522330,Lichtenau,49095432.99020548,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,5240936.987831848,0.10674999014424442
16075062,"Bad Lobenstein, Stadt",49168874.76354723,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,5211365.612427953,0.10598911684453576
16068059,Werningshausen,12703068.068347767,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,426189.88447463134,0.03355015356774862
03352002,Armstorf,39653085.4398485,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,3343698.93949534,0.08432380235751247
16075046,"Hirschberg, Stadt",24258859.53158037,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,2056335.6145974884,0.08476637625608635
03352029,Lamstedt,52790850.12726917,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,5512539.011047853,0.1044222435849796
14522360,"Mittweida, Stadt, Hochschulstadt",41082795.96297368,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,5002677.308499919,0.12177061446861205
16068062,Wundersleben,6945333.317018308,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,187711.3834947926,0.027026979833327674
16068064,Kindelbrück,64515744.684145674,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4274770.6721300185,0.06625934015112617
16071101,Ilmtal-Weinstraße,84678060.70379254,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,3786617.6724870736,0.04471781286693401
16075079,Paska,6513000.710137554,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1661234.790010132,0.2550644263594816
03352036,Mittelstenahe,33816310.50410804,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,3401266.231969398,0.10058064233696365
14625160,Großdubrau / Wulka Dubrawa,54231965.68582398,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,8526409.80089874,0.15722110923092558
14522350,"Lunzenau, Stadt",28095716.854835518,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4495239.040457984,0.15999730719397234
15091145,"Jessen (Elster), Stadt",353999982.8112829,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,20716829.03576439,0.058522118761820716
03352020,Hechthausen,30725223.58475256,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4462497.237435609,0.14523888573589194
03352022,"Hemmoor, Stadt",45172134.43141381,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,4223252.390439285,0.09349242500045186
03352024,Hollnseth,20917479.79926818,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1532603.0598218627,0.07326901111076883
01051003,Averlak,9022409.02673614,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,572833.3781442858,0.06349006971938496
03352025,Ihlienworth,40295406.99028379,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1110487.0181011998,0.027558650006164857
15001000,"Dessau-Roßlau, Stadt",246249161.47121504,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,59566386.79786912,0.241894780237991
14627310,Weinböhla,19096576.775836557,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,3801687.7278762953,0.19907692213646788
14521495,"Pockau-Lengefeld, Stadt",83390314.41918805,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,10107950.93270331,0.12121252933395198
12062410,Röderland,46812746.13874429,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1441097.3796611137,0.030784294845467273
01051010,Brickeln,6020824.33266283,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,912698.9776891372,0.1515903682387421
01051011,"Brunsbüttel, Stadt",49858782.29993694,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1428384.2012231965,0.028648597806308698
01051012,Buchholz,14568132.652381137,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,1414855.0789097836,0.0971198651653222
12070008,"Bad Wilsnack, Stadt",79693609.51313046,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,7753141.399653724,0.097286864618377
15091160,"Kemberg, Stadt",236987026.99163863,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,24713584.293860696,0.10428243523529514
16064003,"Bad Langensalza, Stadt",126456585.70906514,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,6028119.583632856,0.04766947921163686
16064004,"Bad Tennstedt, Stadt",27498221.084865674,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,446882.16700495617,0.016251311880349555
16064005,Ballhausen,14763970.830593009,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,301810.4986103243,0.02044236622202821
01058075,Hörsten,4929022.675857492,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,614311.6419510203,0.12463153090366942
12061572,Zeuthen,13399174.843686089,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,2704826.697511128,0.20186516924105122
15083120,Burgstall,117255764.73535794,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,8734797.259335062,0.07449354220706492
12071301,Neuhausen/Spree / Kopańce/Sprjewja,134615089.8409248,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,10535478.817734255,0.07826372830998421
12061112,Eichwalde,2828092.221003644,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,405900.68562632793,0.1435245578668861
15083125,Calvörde,106721965.34900965,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,11177701.656821629,0.10473665491698476
14521035,"Aue-Bad Schlema, Stadt",36154219.44081664,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,10930105.85158906,0.3023189553153349
14628210,"Königstein/Sächs. Schw., Stadt",27219880.42565963,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,6540306.693804712,0.24027683412008297
14730180,Löbnitz,37261868.98507181,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,2878035.2109325468,0.07723807982056863
16075098,"Schleiz, Stadt",108227471.47247495,3,High Seasonal Vegetation,high_seasonal_vegetation,open_or_seasonal,10753630.487482352,0.09936137600902262
