AGS,municipality_name,pop_total,protection_available,protection_status,loss_portfolio_status,provider_interpretation,protection_return_period,annual_loss_probability,n_nonzero_years
15084360,Nebra (Unstrut),2986,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,333.3333333333333,0.003,15
15084550,Weißenfels,38241,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,2500,4e-4,2
15084565,Wetterzeube,1664,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,87.71929824561404,0.0114,57
15084590,Zeitz,28563,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,16.501650165016503,0.0606,303
15085090,Ditfurt,1409,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,37.59398496240601,0.0266,133
15085135,Halberstadt,37793,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,3.37154416722859,0.2966,1483
15085160,Hedersleben,1276,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,49.01960784313726,0.0204,102
15085185,Huy,6675,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,6.934812760055478,0.1442,721
15085235,Quedlinburg,23267,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,200,0.005,25
15085285,Schwanebeck,2377,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.851851851851852,0.54,2700
15085287,Selke-Aue,1310,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,43.85964912280702,0.0228,114
15085365,Wegeleben,2392,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,2.3277467411545625,0.4296,2148
15086005,Biederitz,8536,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,6.165228113440198,0.1622,811
15086015,Burg,22414,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,14.245014245014245,0.0702,351
15086035,Elbe-Parey,6387,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,5000,2e-4,1
15086055,Gommern,10170,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,147.05882352941177,0.0068,34
15086080,Jerichow,6588,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,8.143322475570033,0.1228,614
15086145,Möser,8338,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,6.793478260869565,0.1472,736
15087015,Allstedt,7615,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,10.940919037199125,0.0914,457
15087055,Berga,1657,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,21.73913043478261,0.046,230
15087101,Brücken-Hackpfüffel,977,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,32.25806451612903,0.031,155
15087125,Edersleben,959,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,34.24657534246575,0.0292,146
15087165,Gerbstedt,6719,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,625,0.0016,8
15087250,Kelbra (Kyffhäuser),3215,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,24.271844660194176,0.0412,206
15087370,Sangerhausen,25650,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,30.120481927710845,0.0332,166
15087412,Südharz,8856,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,19.23076923076923,0.052,260
15087440,Wallhausen,2375,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,31.84713375796178,0.0314,157
15088020,Bad Dürrenberg,11540,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,200,0.005,25
15088205,Leuna,14108,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,833.3333333333334,0.0012,6
15088216,Wettin-Löbejün,9669,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,2500,4e-4,2
15088220,Merseburg,34206,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,22.624434389140273,0.0442,221
15088295,Petersberg,9355,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1666.6666666666667,6e-4,3
15088319,Salzatal,11320,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,263.1578947368421,0.0038,19
15088330,Schkopau,10860,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,58.8235294117647,0.017,85
15088365,Teutschenthal,13066,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1250,8e-4,4
15089005,Alsleben (Saale),2550,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,18.65671641791045,0.0536,268
15089026,Barby,7911,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,64.93506493506493,0.0154,77
15089030,Bernburg (Saale),31197,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,4.0290088638195005,0.2482,1241
15089041,Bördeaue,1760,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.1566042100393246,0.8646,4323
15089043,Börde-Hakel,2922,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.154201292705448,0.8664,4332
15089055,Calbe (Saale),8207,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,833.3333333333334,0.0012,6
15089075,Egeln,3128,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.1312217194570136,0.884,4420
15089165,Güsten,3861,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,32.05128205128205,0.0312,156
15089175,Hecklingen,6492,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.3989927252378287,0.7148,3574
15089195,Könnern,7998,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,18.181818181818183,0.055,275
15089235,Nienburg (Saale),5699,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.1584800741427248,0.8632,4316
15089245,Plötzkau,1180,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,72.46376811594203,0.0138,69
15089305,Schönebeck (Elbe),30537,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,87.71929824561404,0.0114,57
15089310,Staßfurt,23458,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.2966804979253113,0.7712,3856
15089365,Wolmirsleben,1399,TRUE,Protection value available,in_damage_loss_portfolio,Municipality is included in the provider damage/loss portfolio and has an estimated protection return period.,1.127141568981064,0.8872,4436
